Country,Region,Urban,Origin,Year1,Year2,Age,AgeInt,AgeDef,Vitality,   ASFR,   CPFR,Collection,SourceType,   RefCode,Note,Split
    JPN,     .,    .,     ., 1925, 1925, 50,    99,   ACY,       1,      .,      .,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1930, 1930, 14,   -99,   ACY,       1,      .,      .,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1930, 1930, 15,     1,   ACY,       1,0.00372,0.00372,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1930, 1930, 16,     1,   ACY,       1,0.00728,0.01100,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1930, 1930, 17,     1,   ACY,       1,0.02014,0.03114,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1930, 1930, 18,     1,   ACY,       1,0.04428,0.07542,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1930, 1930, 19,     1,   ACY,       1,0.08094,0.15636,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1930, 1930, 20,     1,   ACY,       1,0.12705,0.28341,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1930, 1930, 21,     1,   ACY,       1,0.16776,0.45117,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1930, 1930, 22,     1,   ACY,       1,0.19974,0.65091,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1930, 1930, 23,     1,   ACY,       1,0.22318,0.87409,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1930, 1930, 24,     1,   ACY,       1,0.23800,1.11209,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1930, 1930, 25,     1,   ACY,       1,0.24357,1.35566,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1930, 1930, 26,     1,   ACY,       1,0.24142,1.59708,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1930, 1930, 27,     1,   ACY,       1,0.23881,1.83589,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1930, 1930, 28,     1,   ACY,       1,0.23682,2.07271,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1930, 1930, 29,     1,   ACY,       1,0.23300,2.30571,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1930, 1930, 30,     1,   ACY,       1,0.22686,2.53257,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1930, 1930, 31,     1,   ACY,       1,0.21883,2.75140,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1930, 1930, 32,     1,   ACY,       1,0.20937,2.96077,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1930, 1930, 33,     1,   ACY,       1,0.20026,3.16103,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1930, 1930, 34,     1,   ACY,       1,0.19136,3.35239,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1930, 1930, 35,     1,   ACY,       1,0.18044,3.53283,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1930, 1930, 36,     1,   ACY,       1,0.16732,3.70015,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1930, 1930, 37,     1,   ACY,       1,0.15349,3.85364,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1930, 1930, 38,     1,   ACY,       1,0.13906,3.99270,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1930, 1930, 39,     1,   ACY,       1,0.12316,4.11586,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1930, 1930, 40,     1,   ACY,       1,0.10580,4.22166,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1930, 1930, 41,     1,   ACY,       1,0.08808,4.30974,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1930, 1930, 42,     1,   ACY,       1,0.07038,4.38012,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1930, 1930, 43,     1,   ACY,       1,0.05319,4.43331,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1930, 1930, 44,     1,   ACY,       1,0.03705,4.47036,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1930, 1930, 45,     1,   ACY,       1,0.02369,4.49405,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1930, 1930, 46,     1,   ACY,       1,0.01352,4.50757,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1930, 1930, 47,     1,   ACY,       1,0.00657,4.51414,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1930, 1930, 48,     1,   ACY,       1,0.00264,4.51678,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1930, 1930, 49,     1,   ACY,       1,0.00070,4.51748,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1930, 1930, 50,    99,   ACY,       1,      .,      .,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1937, 1937, 14,   -99,   ACY,       1,      .,      .,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1937, 1937, 15,     1,   ACY,       1,0.00086,0.00086,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1937, 1937, 16,     1,   ACY,       1,0.00202,0.00288,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1937, 1937, 17,     1,   ACY,       1,0.00990,0.01278,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1937, 1937, 18,     1,   ACY,       1,0.02684,0.03962,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1937, 1937, 19,     1,   ACY,       1,0.05748,0.09710,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1937, 1937, 20,     1,   ACY,       1,0.09986,0.19696,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1937, 1937, 21,     1,   ACY,       1,0.14075,0.33771,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1937, 1937, 22,     1,   ACY,       1,0.17663,0.51434,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1937, 1937, 23,     1,   ACY,       1,0.20542,0.71976,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1937, 1937, 24,     1,   ACY,       1,0.22615,0.94591,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1937, 1937, 25,     1,   ACY,       1,0.23663,1.18254,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1937, 1937, 26,     1,   ACY,       1,0.23790,1.42044,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1937, 1937, 27,     1,   ACY,       1,0.23680,1.65724,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1937, 1937, 28,     1,   ACY,       1,0.23448,1.89172,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1937, 1937, 29,     1,   ACY,       1,0.22939,2.12111,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1937, 1937, 30,     1,   ACY,       1,0.22138,2.34249,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1937, 1937, 31,     1,   ACY,       1,0.21155,2.55404,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1937, 1937, 32,     1,   ACY,       1,0.20057,2.75461,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1937, 1937, 33,     1,   ACY,       1,0.19029,2.94490,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1937, 1937, 34,     1,   ACY,       1,0.18065,3.12555,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1937, 1937, 35,     1,   ACY,       1,0.16954,3.29509,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1937, 1937, 36,     1,   ACY,       1,0.15675,3.45184,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1937, 1937, 37,     1,   ACY,       1,0.14346,3.59530,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1937, 1937, 38,     1,   ACY,       1,0.12977,3.72507,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1937, 1937, 39,     1,   ACY,       1,0.11476,3.83983,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1937, 1937, 40,     1,   ACY,       1,0.09847,3.93830,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1937, 1937, 41,     1,   ACY,       1,0.08192,4.02022,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1937, 1937, 42,     1,   ACY,       1,0.06544,4.08566,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1937, 1937, 43,     1,   ACY,       1,0.04946,4.13512,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1937, 1937, 44,     1,   ACY,       1,0.03445,4.16957,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1937, 1937, 45,     1,   ACY,       1,0.02203,4.19160,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1937, 1937, 46,     1,   ACY,       1,0.01258,4.20418,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1937, 1937, 47,     1,   ACY,       1,0.00614,4.21032,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1937, 1937, 48,     1,   ACY,       1,0.00249,4.21281,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1937, 1937, 49,     1,   ACY,       1,0.00068,4.21349,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1937, 1937, 50,    99,   ACY,       1,      .,      .,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1938, 1938, 14,   -99,   ACY,       1,      .,      .,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1938, 1938, 15,     1,   ACY,       1,0.00081,0.00081,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1938, 1938, 16,     1,   ACY,       1,0.00160,0.00241,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1938, 1938, 17,     1,   ACY,       1,0.00796,0.01037,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1938, 1938, 18,     1,   ACY,       1,0.02204,0.03241,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1938, 1938, 19,     1,   ACY,       1,0.04825,0.08066,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1938, 1938, 20,     1,   ACY,       1,0.08502,0.16568,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1938, 1938, 21,     1,   ACY,       1,0.12085,0.28653,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1938, 1938, 22,     1,   ACY,       1,0.15264,0.43917,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1938, 1938, 23,     1,   ACY,       1,0.17811,0.61728,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1938, 1938, 24,     1,   ACY,       1,0.19635,0.81363,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1938, 1938, 25,     1,   ACY,       1,0.20557,1.01920,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1938, 1938, 26,     1,   ACY,       1,0.20674,1.22594,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1938, 1938, 27,     1,   ACY,       1,0.20588,1.43182,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1938, 1938, 28,     1,   ACY,       1,0.20406,1.63588,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1938, 1938, 29,     1,   ACY,       1,0.19990,1.83578,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1938, 1938, 30,     1,   ACY,       1,0.19329,2.02907,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1938, 1938, 31,     1,   ACY,       1,0.18520,2.21427,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1938, 1938, 32,     1,   ACY,       1,0.17622,2.39049,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1938, 1938, 33,     1,   ACY,       1,0.16787,2.55836,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1938, 1938, 34,     1,   ACY,       1,0.16006,2.71842,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1938, 1938, 35,     1,   ACY,       1,0.15086,2.86928,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1938, 1938, 36,     1,   ACY,       1,0.14009,3.00937,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1938, 1938, 37,     1,   ACY,       1,0.12876,3.13813,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1938, 1938, 38,     1,   ACY,       1,0.11692,3.25505,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1938, 1938, 39,     1,   ACY,       1,0.10378,3.35883,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1938, 1938, 40,     1,   ACY,       1,0.08935,3.44818,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1938, 1938, 41,     1,   ACY,       1,0.07457,3.52275,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1938, 1938, 42,     1,   ACY,       1,0.05974,3.58249,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1938, 1938, 43,     1,   ACY,       1,0.04525,3.62774,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1938, 1938, 44,     1,   ACY,       1,0.03157,3.65931,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1938, 1938, 45,     1,   ACY,       1,0.02021,3.67952,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1938, 1938, 46,     1,   ACY,       1,0.01152,3.69104,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1938, 1938, 47,     1,   ACY,       1,0.00560,3.69664,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1938, 1938, 48,     1,   ACY,       1,0.00226,3.69890,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1938, 1938, 49,     1,   ACY,       1,0.00060,3.69950,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1938, 1938, 50,    99,   ACY,       1,      .,      .,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1939, 1939, 14,   -99,   ACY,       1,      .,      .,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1939, 1939, 15,     1,   ACY,       1,0.00104,0.00104,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1939, 1939, 16,     1,   ACY,       1,0.00185,0.00289,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1939, 1939, 17,     1,   ACY,       1,0.00682,0.00971,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1939, 1939, 18,     1,   ACY,       1,0.01795,0.02766,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1939, 1939, 19,     1,   ACY,       1,0.04056,0.06822,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1939, 1939, 20,     1,   ACY,       1,0.07374,0.14196,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1939, 1939, 21,     1,   ACY,       1,0.10808,0.25004,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1939, 1939, 22,     1,   ACY,       1,0.14069,0.39073,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1939, 1939, 23,     1,   ACY,       1,0.16826,0.55899,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1939, 1939, 24,     1,   ACY,       1,0.18945,0.74844,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1939, 1939, 25,     1,   ACY,       1,0.20169,0.95013,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1939, 1939, 26,     1,   ACY,       1,0.20569,1.15582,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1939, 1939, 27,     1,   ACY,       1,0.20693,1.36275,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1939, 1939, 28,     1,   ACY,       1,0.20639,1.56914,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1939, 1939, 29,     1,   ACY,       1,0.20282,1.77196,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1939, 1939, 30,     1,   ACY,       1,0.19622,1.96818,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1939, 1939, 31,     1,   ACY,       1,0.18777,2.15595,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1939, 1939, 32,     1,   ACY,       1,0.17814,2.33409,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1939, 1939, 33,     1,   ACY,       1,0.16903,2.50312,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1939, 1939, 34,     1,   ACY,       1,0.16041,2.66353,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1939, 1939, 35,     1,   ACY,       1,0.15056,2.81409,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1939, 1939, 36,     1,   ACY,       1,0.13931,2.95340,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1939, 1939, 37,     1,   ACY,       1,0.12762,3.08102,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1939, 1939, 38,     1,   ACY,       1,0.11556,3.19658,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1939, 1939, 39,     1,   ACY,       1,0.10231,3.29889,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1939, 1939, 40,     1,   ACY,       1,0.08793,3.38682,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1939, 1939, 41,     1,   ACY,       1,0.07332,3.46014,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1939, 1939, 42,     1,   ACY,       1,0.05875,3.51889,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1939, 1939, 43,     1,   ACY,       1,0.04457,3.56346,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1939, 1939, 44,     1,   ACY,       1,0.03117,3.59463,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1939, 1939, 45,     1,   ACY,       1,0.02001,3.61464,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1939, 1939, 46,     1,   ACY,       1,0.01144,3.62608,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1939, 1939, 47,     1,   ACY,       1,0.00557,3.63165,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1939, 1939, 48,     1,   ACY,       1,0.00224,3.63389,      STAT,     vital,    JPN_04,   .,    1
